RESP,ABP1,ABP2,ABP3,SPO2,HR,PULSE,ALARM
20,104,184,69,98,89,89,FALSE
20,104,184,69,98,89,89,FALSE
20,103,183,68,98,90,85,FALSE
20,102,181,67,98,86,84,FALSE
20,102,180,67,98,86,83,FALSE
20,102,179,67,98,84,82,FALSE
20,101,179,67,98,84,82,FALSE
20,102,179,67,98,83,82,FALSE
20,102,178,67,98,83,82,FALSE
20,102,178,67,98,82,83,FALSE
20,102,179,67,98,82,83,FALSE
20,102,179,67,98,83,84,FALSE
20,101,179,67,98,83,84,FALSE
20,101,179,67,98,84,84,FALSE
20,101,179,67,98,84,84,FALSE
20,101,179,67,99,84,83,FALSE
20,101,179,67,99,84,82,FALSE
20,101,179,67,99,83,81,FALSE
22,101,178,67,99,83,81,FALSE
21,101,179,67,99,82,80,FALSE
20,102,179,67,99,82,80,FALSE
22,102,179,67,99,81,80,FALSE
22,102,180,67,99,81,80,FALSE
22,102,180,67,99,81,80,FALSE
23,102,180,67,99,81,80,FALSE
23,102,181,67,99,81,81,FALSE
23,102,181,67,99,81,81,FALSE
22,102,181,67,99,81,81,FALSE
22,102,180,67,99,81,81,FALSE
22,102,181,67,99,81,80,FALSE
22,102,180,67,99,81,80,FALSE
22,102,180,67,99,81,80,FALSE
22,103,181,67,99,81,80,FALSE
22,103,181,68,99,81,80,FALSE
24,103,181,68,99,81,81,FALSE
23,104,182,68,99,81,82,FALSE
22,104,182,68,99,81,82,FALSE
24,103,182,68,99,82,82,FALSE
24,104,183,68,99,82,82,FALSE
24,104,183,68,99,82,82,FALSE
21,103,182,68,99,82,82,FALSE
21,104,183,68,99,82,81,FALSE
22,103,182,68,99,82,81,FALSE
25,104,182,68,99,82,81,FALSE
24,104,183,68,99,81,81,FALSE
23,103,183,68,99,81,81,FALSE
25,103,182,68,99,81,81,FALSE
25,103,182,68,98,81,81,FALSE
25,103,182,68,98,81,80,FALSE
26,103,182,67,98,81,80,FALSE
26,103,182,67,98,81,80,FALSE
26,102,182,67,98,81,80,FALSE
25,102,181,67,98,80,80,FALSE
25,102,181,67,98,80,79,FALSE
25,102,181,67,98,79,79,FALSE
22,102,181,67,98,79,79,FALSE
22,102,180,67,98,79,79,FALSE
22,101,180,67,98,79,79,FALSE
22,101,180,66,98,80,79,FALSE
22,101,179,66,98,80,79,FALSE
22,101,179,66,98,79,79,FALSE
22,100,179,66,98,79,79,FALSE
22,100,178,66,98,79,79,FALSE
22,101,179,66,98,79,78,FALSE
21,101,179,66,98,79,78,FALSE
21,101,179,66,98,79,78,FALSE
20,102,180,67,98,79,78,FALSE
19,102,180,67,98,79,79,FALSE
21,104,181,68,98,79,80,FALSE
21,105,182,68,98,79,81,FALSE
22,106,182,69,98,81,82,FALSE
22,108,184,70,98,81,85,FALSE
22,108,185,71,98,83,86,FALSE
22,108,185,71,98,83,87,FALSE
22,109,186,71,98,87,88,FALSE
22,109,186,72,98,87,89,FALSE
23,109,185,72,98,89,89,FALSE
23,109,186,72,98,89,89,FALSE
23,109,186,72,98,91,89,FALSE
23,109,186,72,98,91,90,FALSE
23,109,186,72,98,92,90,FALSE
23,108,186,71,98,92,90,FALSE
23,107,185,71,98,92,90,FALSE
23,107,185,70,98,92,90,FALSE
23,105,184,70,98,92,89,FALSE
23,105,184,69,98,92,89,FALSE
23,105,183,69,98,90,87,FALSE
23,103,182,68,98,88,86,FALSE
20,102,181,68,98,88,85,FALSE
20,102,180,67,98,86,84,FALSE
20,102,180,67,98,86,84,FALSE
20,101,179,67,98,85,84,FALSE
20,100,178,66,98,85,84,FALSE
20,100,178,66,98,84,83,FALSE
19,100,178,66,98,84,83,FALSE
19,100,178,66,98,83,83,FALSE
19,100,178,66,98,83,83,FALSE
20,100,178,66,98,83,82,FALSE
20,100,178,66,98,83,82,FALSE
20,101,179,66,98,82,82,FALSE
19,101,179,66,98,82,82,FALSE
19,102,180,67,98,82,82,FALSE
19,102,180,67,98,82,82,FALSE
22,102,180,67,98,82,82,FALSE
21,102,181,67,98,82,82,FALSE
20,103,181,67,98,83,82,FALSE
26,102,181,68,98,83,82,FALSE
25,103,181,68,98,83,83,FALSE
24,103,182,68,98,83,83,FALSE
26,103,182,68,98,83,83,FALSE
26,103,181,68,98,83,83,FALSE
26,103,182,68,98,83,83,FALSE
26,103,181,68,98,83,83,FALSE
25,103,181,67,98,83,83,FALSE
25,103,181,68,98,83,83,FALSE
25,103,181,68,98,83,83,FALSE
25,102,180,67,98,83,83,FALSE
25,102,180,67,98,83,83,FALSE
25,102,179,67,99,83,82,FALSE
25,101,179,67,99,82,82,FALSE
25,102,179,67,98,82,82,FALSE
25,101,179,67,98,83,81,FALSE
25,101,178,66,98,83,81,FALSE
24,101,178,66,98,83,81,FALSE
23,101,179,66,98,83,81,FALSE
24,101,178,66,98,82,81,FALSE
24,102,179,66,98,82,81,FALSE
24,102,179,66,98,81,81,FALSE
22,102,179,66,98,81,81,FALSE
22,102,180,67,98,81,81,FALSE
22,102,180,67,98,81,81,FALSE
22,102,180,67,98,81,81,FALSE
22,103,181,67,98,82,81,FALSE
22,103,181,67,98,82,82,FALSE
23,102,180,67,98,82,82,FALSE
23,102,180,67,98,82,82,FALSE
23,102,180,67,98,82,82,FALSE
22,102,179,67,98,82,82,FALSE
22,104,180,67,98,82,82,FALSE
22,104,181,68,98,82,82,FALSE
22,104,182,68,98,83,84,FALSE
22,104,183,68,98,83,84,FALSE
22,103,183,68,98,84,84,FALSE
22,102,182,67,98,84,84,FALSE
22,102,181,66,98,84,84,FALSE
22,101,180,66,98,84,82,FALSE
20,101,179,65,98,82,79,FALSE
20,101,179,65,98,82,78,FALSE
20,101,179,66,98,81,78,FALSE
22,101,178,66,98,81,78,FALSE
21,101,179,66,98,79,78,FALSE
20,101,179,66,98,79,81,FALSE
22,101,178,66,98,79,82,FALSE
22,101,179,66,98,79,82,FALSE
22,101,179,66,98,82,82,FALSE
22,101,179,66,98,82,82,FALSE
22,102,180,67,98,82,82,FALSE
22,103,181,67,98,83,82,FALSE
22,104,181,68,98,83,82,FALSE
22,104,181,68,98,83,83,FALSE
22,104,182,69,98,83,83,FALSE
22,104,183,69,98,83,84,FALSE
22,104,182,69,98,84,84,FALSE
22,105,183,69,98,84,84,FALSE
22,105,183,69,98,84,84,FALSE
21,105,183,69,98,84,84,FALSE
21,105,183,70,98,84,84,FALSE
21,105,183,70,98,84,83,FALSE
22,105,183,69,98,84,83,FALSE
22,105,183,69,98,83,83,FALSE
22,105,183,69,98,83,83,FALSE
21,104,182,69,98,83,83,FALSE
21,104,182,69,98,83,83,FALSE
21,104,182,69,98,83,82,FALSE
19,104,182,69,98,83,82,FALSE
19,104,183,69,98,82,82,FALSE
19,104,183,69,98,82,82,FALSE
19,104,182,69,98,82,81,FALSE
19,105,183,69,98,82,81,FALSE
19,105,183,69,98,81,81,FALSE
19,105,183,69,98,81,81,FALSE
19,105,183,70,98,81,81,FALSE
19,105,183,70,98,81,81,FALSE
19,105,183,70,98,82,82,FALSE
19,106,183,70,98,82,82,FALSE
19,106,184,70,98,82,82,FALSE
19,107,184,70,98,82,82,FALSE
19,107,185,71,98,83,82,FALSE
19,107,185,71,98,83,82,FALSE
19,107,185,71,98,83,82,FALSE
19,106,185,70,98,83,83,FALSE
19,107,185,70,98,83,83,FALSE
19,107,185,70,98,83,81,FALSE
19,106,184,70,98,82,81,FALSE
19,107,185,70,98,82,81,FALSE
19,106,185,70,98,82,81,FALSE
19,106,184,70,98,82,81,FALSE
19,106,184,70,98,82,81,FALSE
19,106,184,70,98,82,81,FALSE
19,106,184,70,98,81,81,FALSE
19,106,184,70,98,81,81,FALSE
19,105,184,70,98,82,81,FALSE
19,105,183,70,98,82,81,FALSE
19,105,183,69,98,82,81,FALSE
19,105,183,69,98,82,81,FALSE
19,105,183,69,98,81,81,FALSE
19,105,183,69,98,81,81,FALSE
19,105,183,69,98,81,81,FALSE
19,105,182,69,98,81,81,FALSE
19,105,183,69,98,81,81,FALSE
19,105,183,69,98,82,81,FALSE
19,105,182,69,98,82,81,FALSE
19,105,182,69,98,82,82,FALSE
19,105,183,69,98,82,82,FALSE
19,105,183,70,98,83,82,FALSE
19,106,183,70,98,83,83,FALSE
19,107,183,70,98,83,84,FALSE
19,107,184,71,98,83,84,FALSE
19,107,184,71,98,85,86,FALSE
19,108,185,71,98,85,87,FALSE
19,108,185,71,98,87,87,FALSE
19,108,185,71,98,87,88,FALSE
19,108,185,71,98,88,88,FALSE
19,107,185,71,98,88,87,FALSE
19,107,184,71,98,88,87,FALSE
19,106,184,70,98,88,86,FALSE
19,106,183,70,98,86,85,FALSE
19,105,182,70,98,86,84,FALSE
19,105,182,70,98,85,84,FALSE
19,104,181,69,98,85,84,FALSE
19,104,180,69,98,85,84,FALSE
19,104,181,69,98,85,85,FALSE
19,104,181,69,98,85,85,FALSE
19,104,180,69,98,85,85,FALSE
19,104,180,69,98,86,85,FALSE
19,104,180,69,98,86,85,FALSE
19,103,180,69,98,86,85,FALSE
19,103,180,69,98,86,85,FALSE
19,104,180,69,98,86,84,FALSE
19,103,180,68,98,86,84,FALSE
19,103,180,68,98,85,84,FALSE
19,103,180,68,98,85,83,FALSE
19,103,180,68,98,83,82,FALSE
19,104,181,69,98,83,82,FALSE
19,104,181,69,98,83,82,FALSE
19,104,181,69,98,83,82,FALSE
19,104,181,69,98,83,82,FALSE
19,105,182,69,98,83,82,FALSE
19,105,183,70,98,83,83,FALSE
18,105,183,70,98,83,84,FALSE
18,106,184,70,98,83,84,FALSE
18,106,184,70,98,84,84,FALSE
18,106,184,70,98,84,84,FALSE
18,106,183,70,98,84,84,FALSE
18,106,184,70,98,84,84,FALSE
18,105,183,69,98,85,84,FALSE
18,104,182,69,98,85,84,FALSE
18,104,182,69,98,85,84,FALSE
18,103,181,69,98,85,84,FALSE
18,103,180,68,98,85,85,FALSE
18,103,180,68,98,85,85,FALSE
18,102,178,68,98,85,85,FALSE
19,102,178,68,98,85,86,FALSE
19,102,178,67,98,86,86,FALSE
19,101,178,67,98,86,86,FALSE
19,101,177,67,98,86,86,FALSE
19,101,177,67,98,86,86,FALSE
19,100,177,67,98,87,86,FALSE
18,100,176,67,98,87,86,FALSE
18,100,176,67,98,87,87,FALSE
18,100,176,67,98,87,87,FALSE
19,99,175,66,98,87,87,FALSE
19,99,175,66,98,87,87,FALSE
19,99,175,66,98,87,87,FALSE
19,99,174,66,98,87,87,FALSE
19,99,175,67,98,87,87,FALSE
19,99,175,67,98,87,87,FALSE
19,99,175,67,98,87,86,FALSE
19,99,175,67,98,87,84,FALSE
19,100,176,67,98,87,83,FALSE
19,100,176,68,98,87,83,FALSE
19,101,176,68,98,86,83,FALSE
19,102,178,69,98,86,83,FALSE
19,103,179,69,98,87,86,FALSE
19,104,181,70,98,87,88,FALSE
19,105,182,71,98,87,88,FALSE
19,106,182,71,98,87,88,FALSE
19,106,183,72,98,88,88,FALSE
20,108,185,73,98,88,88,FALSE
20,107,185,73,98,88,88,FALSE
20,108,186,73,98,88,88,FALSE
20,107,186,73,98,88,88,FALSE
20,107,185,72,98,87,86,FALSE
20,107,185,72,98,87,86,FALSE
20,107,185,72,98,86,85,FALSE
20,107,185,72,98,86,85,FALSE
20,108,185,72,98,86,85,FALSE
20,108,185,73,98,86,85,FALSE
20,107,185,72,98,86,87,FALSE
20,108,186,72,98,86,88,FALSE
20,107,185,72,98,87,88,FALSE
20,107,184,72,98,87,88,FALSE
20,107,185,73,98,88,88,FALSE
20,107,185,73,98,88,88,FALSE
20,107,184,73,98,89,88,FALSE
20,107,185,73,98,89,88,FALSE
20,107,185,73,98,88,87,FALSE
20,107,184,73,98,88,87,FALSE
20,107,184,73,98,87,86,FALSE
20,107,185,73,98,87,85,FALSE
20,107,185,72,98,86,85,FALSE
20,107,185,72,98,86,84,FALSE
20,106,185,72,98,85,83,FALSE
19,106,185,72,98,85,82,FALSE
19,106,185,72,98,83,82,FALSE
19,106,185,72,98,83,82,FALSE
19,106,184,72,98,82,81,FALSE
19,106,184,72,98,82,81,FALSE
19,106,185,72,98,82,81,FALSE
19,106,185,72,98,82,82,FALSE
19,106,185,72,98,82,82,FALSE
19,107,186,72,98,82,82,FALSE
19,107,186,72,98,82,82,FALSE
19,107,186,72,98,82,82,FALSE
19,108,187,72,98,83,82,FALSE
19,108,187,72,98,83,82,FALSE
19,108,187,72,98,82,81,FALSE
19,108,188,72,98,82,81,FALSE
19,108,188,72,98,82,81,FALSE
19,108,188,72,98,82,81,FALSE
19,109,188,73,98,82,81,FALSE
19,108,188,73,98,82,81,FALSE
19,108,188,73,98,82,82,FALSE
19,109,188,73,98,82,82,FALSE
19,109,189,73,98,82,82,FALSE
19,109,189,73,98,83,82,FALSE
18,110,189,73,98,83,83,FALSE
18,110,190,74,98,83,83,FALSE
18,111,191,74,98,83,83,FALSE
19,111,191,74,98,83,84,FALSE
19,112,192,75,98,83,84,FALSE
19,112,192,75,98,84,84,FALSE
18,112,192,75,98,84,84,FALSE
18,112,192,75,98,85,84,FALSE
18,111,193,74,98,85,84,FALSE
20,110,191,74,98,85,84,FALSE
19,110,191,74,98,85,84,FALSE
18,110,191,74,98,84,83,FALSE
21,109,190,73,98,84,83,FALSE
21,108,189,73,98,84,83,FALSE
21,108,189,73,98,84,82,FALSE
21,108,188,72,98,83,82,FALSE
21,108,188,72,98,83,82,FALSE
21,108,188,72,98,82,82,FALSE
21,107,188,72,98,82,83,FALSE
21,107,187,72,98,83,83,FALSE
21,108,188,72,98,83,83,FALSE
21,107,188,72,98,83,83,FALSE
21,107,187,72,98,83,83,FALSE
21,107,187,72,98,83,83,FALSE
21,106,187,71,98,83,83,FALSE
21,106,186,71,98,83,83,FALSE
21,106,187,71,98,83,82,FALSE
21,106,187,71,98,82,81,FALSE
21,106,187,71,98,82,81,FALSE
21,107,187,71,98,82,81,FALSE
21,107,187,72,98,82,82,FALSE
21,107,187,72,98,82,82,FALSE
21,108,187,72,98,82,82,FALSE
21,108,188,73,98,82,82,FALSE
19,108,188,73,98,82,83,FALSE
19,109,189,73,98,83,84,FALSE
19,109,189,73,98,83,84,FALSE
19,109,188,73,98,84,85,FALSE
19,109,189,73,98,85,85,FALSE
19,110,189,73,98,85,85,FALSE
19,109,188,73,98,85,85,FALSE
19,110,189,74,98,85,86,FALSE
19,110,189,74,98,86,86,FALSE
19,110,189,74,98,86,87,FALSE
19,111,190,74,98,87,87,FALSE
19,111,190,74,98,87,87,FALSE
19,110,189,74,98,88,87,FALSE
19,109,189,73,98,88,87,FALSE
19,108,189,73,98,87,86,FALSE
19,107,188,72,98,87,86,FALSE
19,107,187,72,98,86,84,FALSE
19,106,186,71,98,86,83,FALSE
19,106,185,71,98,84,82,FALSE
19,105,184,71,98,84,82,FALSE
19,105,184,71,98,83,82,FALSE
19,105,184,71,98,83,82,FALSE
19,105,184,70,98,82,82,FALSE
19,105,184,71,98,82,82,FALSE
19,105,184,71,98,82,82,FALSE
19,105,184,71,98,82,82,FALSE
18,105,184,70,98,82,82,FALSE
18,105,184,70,98,82,82,FALSE
18,105,184,71,98,82,81,FALSE
18,105,184,71,98,82,81,FALSE
18,106,185,71,98,82,81,FALSE
18,106,185,71,98,82,81,FALSE
18,106,185,71,98,81,81,FALSE
18,107,186,72,98,81,81,FALSE
18,107,186,72,98,81,81,FALSE
18,107,186,72,98,81,81,FALSE
18,107,187,72,98,81,81,FALSE
18,108,187,72,98,81,81,FALSE
18,107,187,72,98,81,81,FALSE
18,108,187,72,99,81,81,FALSE
18,108,187,72,99,81,81,FALSE
18,107,187,72,99,81,81,FALSE
18,107,187,72,99,82,82,FALSE
18,108,187,72,99,82,82,FALSE
18,108,187,72,99,82,82,FALSE
18,108,187,72,99,82,82,FALSE
18,105,187,72,99,82,82,FALSE
18,104,186,70,99,83,82,FALSE
18,104,186,70,99,83,78,FALSE
18,105,186,71,99,83,78,FALSE
18,106,187,71,99,83,78,FALSE
18,106,187,71,99,84,78,FALSE
18,107,187,72,98,84,78,FALSE
18,107,188,72,98,84,78,FALSE
18,107,188,72,98,84,81,FALSE
18,107,188,72,98,84,81,FALSE
18,107,188,72,98,84,82,FALSE
18,107,187,72,98,83,82,FALSE
18,107,187,72,98,83,82,FALSE
18,108,187,72,98,82,82,FALSE
18,108,187,72,98,82,82,FALSE
18,108,187,72,98,83,82,FALSE
18,108,187,72,98,83,83,FALSE
18,108,188,72,98,82,83,FALSE
18,108,188,72,98,82,83,FALSE
18,108,188,72,98,83,83,FALSE
18,108,188,72,98,83,83,FALSE
18,108,188,72,98,83,82,FALSE
20,108,188,72,98,83,82,FALSE
19,108,188,72,98,83,82,FALSE
21,108,188,72,98,83,82,FALSE
21,108,188,72,98,83,82,FALSE
21,109,189,73,98,83,82,FALSE
21,108,188,73,98,82,83,FALSE
21,109,188,73,98,82,83,FALSE
21,109,189,73,98,83,83,FALSE
21,108,189,73,98,83,83,FALSE
21,108,189,72,98,84,83,FALSE
21,108,189,72,98,84,83,FALSE
21,108,188,72,98,84,83,FALSE
21,107,187,72,98,84,83,FALSE
21,107,187,71,98,83,82,FALSE
21,107,187,71,98,83,81,FALSE
22,106,186,71,98,82,81,FALSE
22,106,186,71,98,82,81,FALSE
22,106,186,71,98,82,81,FALSE
21,105,184,70,98,82,81,FALSE
21,105,184,70,98,81,81,FALSE
21,106,185,71,98,81,81,FALSE
21,105,185,71,98,81,81,FALSE
21,106,185,71,98,82,82,FALSE
21,106,186,71,98,82,82,FALSE
21,106,186,71,98,82,82,FALSE
19,106,186,71,98,82,82,FALSE
19,106,186,71,98,82,82,FALSE
19,106,186,71,98,82,82,FALSE
18,106,186,71,98,83,82,FALSE
18,106,186,71,98,83,82,FALSE
18,107,186,72,98,82,81,FALSE
18,106,186,71,98,82,81,FALSE
18,107,186,72,98,82,81,FALSE
18,107,187,72,98,82,81,FALSE
18,107,187,72,98,82,81,FALSE
18,107,186,72,98,82,81,FALSE
18,107,187,72,98,82,81,FALSE
18,108,187,72,98,82,81,FALSE
18,108,187,72,98,82,82,FALSE
18,108,187,72,98,82,82,FALSE
18,108,188,72,98,82,82,FALSE
18,108,188,72,98,82,82,FALSE
17,107,187,72,98,83,82,FALSE
17,108,188,72,98,83,82,FALSE
17,107,188,72,98,83,82,FALSE
17,107,187,72,98,83,82,FALSE
17,107,187,72,99,82,82,FALSE
17,107,188,72,99,82,81,FALSE
18,107,188,72,99,82,81,FALSE
18,107,188,72,99,82,81,FALSE
18,107,188,72,99,81,80,FALSE
18,107,188,72,99,81,80,FALSE
17,107,188,72,99,81,80,FALSE
17,108,189,72,99,81,80,FALSE
17,108,189,72,99,80,80,FALSE
17,108,189,72,99,80,80,FALSE
17,109,189,73,99,81,81,FALSE
17,109,190,73,98,81,81,FALSE
17,109,190,73,98,81,82,FALSE
17,109,190,73,98,82,82,FALSE
17,110,190,73,98,82,82,FALSE
17,109,190,73,98,83,82,FALSE
17,109,189,73,98,83,84,FALSE
17,110,190,74,98,83,84,FALSE
17,111,190,74,98,83,84,FALSE
18,111,190,74,98,85,85,FALSE
18,112,191,75,98,85,86,FALSE
18,112,191,75,98,86,86,FALSE
21,112,191,75,98,86,88,FALSE
20,112,192,75,98,88,89,FALSE
21,111,192,75,98,88,89,FALSE
25,111,191,74,98,88,89,FALSE
24,107,191,74,98,88,88,FALSE
23,106,190,71,98,88,88,FALSE
25,105,188,71,98,88,86,FALSE
25,105,186,70,98,87,80,FALSE
25,105,186,70,98,87,79,FALSE
30,104,185,70,98,85,78,FALSE
29,104,185,70,98,85,78,FALSE
28,104,185,70,98,84,77,FALSE
30,104,184,70,98,84,77,FALSE
29,104,184,70,98,83,80,FALSE
29,104,184,70,98,83,80,FALSE
29,104,184,70,98,79,80,FALSE
29,104,183,70,98,79,80,FALSE
29,104,183,70,98,81,80,FALSE
29,104,183,70,98,81,80,FALSE
24,104,183,70,98,80,80,FALSE
24,104,182,70,98,80,80,FALSE
24,104,183,70,98,80,79,FALSE
24,104,182,70,98,80,79,FALSE
24,104,182,70,98,80,79,FALSE
24,105,183,70,98,80,79,FALSE
24,105,183,71,98,79,79,FALSE
21,105,183,71,98,79,80,FALSE
21,106,184,71,98,80,80,FALSE
21,106,185,72,98,80,80,FALSE
20,106,185,72,98,81,81,FALSE
20,107,185,72,98,81,81,FALSE
20,108,187,73,98,81,81,FALSE
20,109,187,73,98,82,81,FALSE
20,109,188,73,98,82,81,FALSE
20,109,189,73,99,82,81,FALSE
20,110,189,73,99,82,81,FALSE
18,110,189,73,99,82,81,FALSE
18,110,189,73,99,82,81,FALSE
18,110,189,74,99,81,81,FALSE
18,110,189,73,99,81,81,FALSE
18,110,189,73,99,81,81,FALSE
18,109,189,73,99,81,81,FALSE
20,109,188,73,99,81,81,FALSE
19,109,188,73,99,81,80,FALSE
18,109,188,73,99,81,80,FALSE
20,109,188,73,99,81,80,FALSE
20,109,188,73,99,81,81,FALSE
20,109,189,73,99,81,81,FALSE
21,109,189,73,99,81,81,FALSE
21,109,188,73,99,81,81,FALSE
21,109,189,73,99,82,81,FALSE
21,108,188,73,99,82,81,FALSE
21,108,187,72,99,82,81,FALSE
21,108,187,72,99,82,81,FALSE
21,107,187,72,99,81,80,FALSE
20,107,186,72,99,81,80,FALSE
20,108,186,72,98,81,81,FALSE
20,108,187,72,98,81,81,FALSE
21,107,187,72,98,81,81,FALSE
21,108,187,72,98,81,81,FALSE
21,108,187,72,98,81,81,FALSE
21,108,187,72,98,81,81,FALSE
21,109,188,73,99,81,81,FALSE
21,109,188,73,99,81,81,FALSE
21,109,188,73,99,82,81,FALSE
21,110,189,73,99,82,82,FALSE
21,111,189,74,99,82,82,FALSE
19,111,189,74,99,82,83,FALSE
19,113,191,76,99,84,85,FALSE
19,113,191,76,99,84,87,FALSE
19,114,192,76,99,86,88,FALSE
19,113,192,76,99,86,90,FALSE
19,111,189,75,99,88,90,FALSE
19,110,187,74,99,90,90,FALSE
19,109,186,74,99,90,91,FALSE
20,108,184,73,99,91,91,FALSE
20,107,183,72,99,91,92,FALSE
20,106,184,72,99,92,92,FALSE
20,105,183,71,99,92,91,FALSE
20,105,182,71,98,91,91,FALSE
20,104,182,70,98,91,89,FALSE
20,103,181,70,98,89,88,FALSE
23,103,180,70,98,89,85,FALSE
22,103,180,70,98,86,83,FALSE
21,103,180,69,98,86,81,FALSE
23,102,180,69,98,84,81,FALSE
23,102,180,69,98,84,81,FALSE
23,102,180,69,98,81,81,FALSE
22,99,179,69,98,81,80,FALSE
22,99,180,67,98,80,80,FALSE
22,98,178,67,98,80,79,FALSE
21,99,177,67,98,80,74,FALSE
21,100,177,67,98,80,74,FALSE
21,102,179,69,98,79,75,FALSE
21,103,180,69,98,79,75,FALSE
21,105,181,70,98,80,76,FALSE
21,106,183,71,98,80,83,FALSE
21,108,184,73,98,81,84,FALSE
21,110,186,74,98,82,86,FALSE
21,111,187,74,98,82,87,FALSE
21,113,188,75,98,82,89,FALSE
21,113,188,76,98,87,91,FALSE
21,115,189,77,99,87,91,FALSE
21,116,190,78,99,91,93,FALSE
21,117,191,78,99,91,95,FALSE
21,118,193,79,99,94,95,FALSE
21,118,193,79,99,94,96,FALSE
19,117,193,79,99,95,96,FALSE
19,117,193,78,99,95,95,FALSE
19,115,192,78,99,95,93,FALSE
19,115,191,77,99,95,91,FALSE
19,114,191,77,99,94,90,FALSE
19,113,190,76,99,94,88,FALSE
19,111,188,75,99,91,88,FALSE
19,110,187,74,99,91,88,FALSE
19,109,186,73,99,87,86,FALSE
19,108,185,73,99,86,86,FALSE
19,108,184,73,99,86,84,FALSE
19,107,184,73,99,85,83,FALSE
19,107,184,73,99,85,83,FALSE
18,108,184,73,99,84,83,FALSE
18,108,184,73,99,84,83,FALSE
18,109,186,74,99,84,84,FALSE
18,109,187,74,99,84,85,FALSE
18,110,187,74,99,85,85,FALSE
18,111,187,74,99,85,85,FALSE
18,111,188,75,99,85,85,FALSE
18,112,188,75,99,85,85,FALSE
18,113,190,76,99,85,85,FALSE
18,114,190,76,99,85,85,FALSE
18,113,190,76,99,86,86,FALSE
18,113,191,76,99,86,86,FALSE
18,113,191,76,99,85,86,FALSE
18,112,190,75,99,85,86,FALSE
17,111,189,74,99,86,86,FALSE
17,111,189,74,99,86,83,FALSE
17,111,188,74,99,85,82,FALSE
17,111,188,74,99,85,82,FALSE
17,111,188,74,99,83,82,FALSE
17,112,189,75,100,83,82,FALSE
17,112,188,75,100,83,83,FALSE
17,113,190,76,100,83,85,FALSE
17,114,190,76,100,84,86,FALSE
18,113,190,76,100,84,90,FALSE
18,114,190,76,99,88,91,FALSE
18,114,191,76,99,88,91,FALSE
18,113,191,76,99,90,91,FALSE
18,113,190,76,99,91,91,FALSE
18,113,190,76,99,91,90,FALSE
18,112,190,76,99,91,89,FALSE
18,113,190,76,99,91,89,FALSE
18,114,190,76,99,90,89,FALSE
18,114,191,77,99,90,89,FALSE
18,114,191,77,99,90,91,FALSE
18,115,192,78,99,90,91,FALSE
18,116,193,78,99,90,93,FALSE
18,115,193,78,99,92,93,FALSE
18,115,193,78,99,92,93,FALSE
18,115,194,78,99,93,92,FALSE
18,114,193,77,99,93,92,FALSE
17,113,192,76,99,92,91,FALSE
17,112,191,76,99,92,90,FALSE
17,111,190,75,99,89,87,FALSE
18,110,190,75,99,89,86,FALSE
18,110,189,74,99,87,84,FALSE
18,109,188,74,99,87,83,FALSE
18,109,188,74,99,84,83,FALSE
18,109,187,73,99,84,83,FALSE
18,109,187,73,99,83,82,FALSE
18,110,187,74,99,83,82,FALSE
20,110,187,74,99,83,83,FALSE
19,111,189,75,99,83,85,FALSE
18,112,190,75,99,85,85,FALSE
20,112,190,75,99,85,87,FALSE
20,113,191,76,99,86,88,FALSE
20,113,191,76,99,86,88,FALSE
20,114,191,77,99,88,88,FALSE
20,114,192,77,99,88,88,FALSE
21,115,193,78,99,89,89,FALSE
25,115,193,78,99,89,89,FALSE
24,112,194,76,99,90,90,FALSE
23,112,192,76,99,90,91,FALSE
26,112,191,75,99,92,92,FALSE
26,112,191,76,99,92,92,FALSE
26,112,191,76,99,93,92,FALSE
26,112,191,76,99,93,92,FALSE
26,112,191,76,99,93,92,FALSE
26,112,191,76,99,93,91,FALSE
25,112,190,75,99,92,91,FALSE
25,112,190,75,99,92,89,FALSE
25,112,190,75,99,88,88,FALSE
25,111,189,75,99,88,88,FALSE
22,111,189,75,99,89,88,FALSE
22,112,189,75,99,89,88,FALSE
22,112,189,75,99,88,88,FALSE
21,111,189,75,99,88,89,FALSE
21,112,190,75,99,89,89,FALSE
21,111,190,75,99,89,89,FALSE
21,111,189,75,99,89,88,FALSE
21,112,190,75,99,89,88,FALSE
21,112,190,75,99,89,88,FALSE
20,112,190,76,99,89,88,FALSE
20,113,190,76,99,89,88,FALSE
20,114,191,77,99,89,88,FALSE
21,115,191,77,99,89,90,FALSE
20,115,191,77,99,90,91,FALSE
19,112,193,76,99,90,91,FALSE
18,111,191,76,99,92,88,FALSE
21,111,190,76,99,92,88,FALSE
21,111,191,76,99,93,88,FALSE
21,110,190,75,99,93,88,FALSE
21,110,189,75,99,93,87,FALSE
21,110,189,74,99,93,87,FALSE
21,110,189,74,99,91,86,FALSE
21,110,188,74,99,91,86,FALSE
21,110,188,74,99,89,86,FALSE
21,111,189,75,99,89,86,FALSE
21,111,189,75,99,88,87,FALSE
21,112,190,76,99,88,88,FALSE
21,112,190,76,99,87,88,FALSE
22,112,191,76,99,87,88,FALSE
22,112,191,76,99,89,88,FALSE
22,112,191,76,99,89,88,FALSE
22,111,190,75,99,88,87,FALSE
22,112,191,75,99,88,86,FALSE
22,111,191,75,99,87,85,FALSE
22,111,190,75,99,87,84,FALSE
21,111,190,75,99,85,84,FALSE
